date,tip_import,iso,pais,pais_lat,pais_lng,distr_code,distr_name,cty_ref,cty_lat,cty_lng,titulo,chap,fob,flete,insurance,cif,salvaguardia,salvaguardia_espec,fodinfa,ice_advalorem,ice_espec,iva,advalorem,advalorem_espec,duties
2014-01,IMP.GRAL.,BR,Brasil,-14.235004,-51.92528,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833, Aparatos de relojería y sus partes,91,61.356,11.312,0.726,73.394,0.0,0.0,0.36,0.0,0.0,8.84,0.0,0.0,9.2
2014-01,IMP.GRAL.,BR,Brasil,-14.235004,-51.92528,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Calzado, polainas y artículos análogos; partes de estos artículos",64,1680.0,129.2,17.3,1826.5,0.0,0.0,8.82,0.0,0.0,253.16,73.03,201.6,536.61
2014-01,IMP.GRAL.,BR,Brasil,-14.235004,-51.92528,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833, Caucho y sus manufacturas,40,4382.23,180.0,3.48,4565.71,0.0,0.0,22.810000000000002,0.0,0.0,551.14,4.47,0.0,578.42
2014-01,IMP.GRAL.,BR,Brasil,-14.235004,-51.92528,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833, Cobre y sus manufacturas,74,173.506,24.468000000000004,2.016,199.99,0.0,0.0,1.19,0.0,0.0,31.880000000000003,24.31,0.0,57.38
2014-01,IMP.GRAL.,BR,Brasil,-14.235004,-51.92528,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Herramientas y útiles, artículos de cuchillería y cubiertos de mesa, de metal común; partes de estos artículos, de metal común",82,30806.43,1838.65,75.03999999999999,32720.12,0.0,0.0,163.58,0.0,0.0,4064.6800000000003,988.83,0.0,5217.09
2014-01,IMP.GRAL.,BR,Brasil,-14.235004,-51.92528,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos medicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos",90,35520.718,2237.518,325.5610000000001,38083.797,0.0,0.0,190.66,0.0,0.0,4629.87,205.41,0.0,5025.94
2014-01,IMP.GRAL.,BR,Brasil,-14.235004,-51.92528,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Manufacturas de fundición, hierro o acero",73,6206.211,47.427,12.299999999999999,6265.938,0.0,0.0,32.67,0.0,0.0,796.0699999999999,57.29,0.0,886.0299999999999
2014-01,IMP.GRAL.,BR,Brasil,-14.235004,-51.92528,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Manufacturas de piedra, yeso fraguable, cemento, amianto (asbesto), mica o materias análogas",68,3819.932,141.583,23.697,3985.212,0.0,0.0,19.9,0.0,0.0,552.31,597.76,0.0,1169.9699999999998
2014-01,IMP.GRAL.,BR,Brasil,-14.235004,-51.92528,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833, Manufacturas diversas de metal común,83,523.742,19.413,3.248,546.403,0.0,0.0,2.72,0.0,0.0,72.44,54.63,0.0,129.79
2014-01,IMP.GRAL.,BR,Brasil,-14.235004,-51.92528,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Muebles; mobiliario medicoquirúrgico; artículos de cama y similares; luminarias y aparatos de alumbrado no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras, luminosos y artículos similares; construcciones prefabricadas",94,7633.05,0.0,81.6,7714.65,0.0,0.0,45.19,0.0,0.0,1253.08,1356.16,0.0,2654.4300000000003
2014-01,IMP.GRAL.,BR,Brasil,-14.235004,-51.92528,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios de estos aparatos",85,459642.51399999997,3851.657,471.666,463965.837,0.0,0.0,2490.38,0.0,0.0,60167.33,752.72,0.0,63410.43
2014-01,IMP.GRAL.,BR,Brasil,-14.235004,-51.92528,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833, Níquel y sus manufacturas,75,25.0,168.75,1.938,195.688,0.0,0.0,0.97,0.0,0.0,23.59,0.0,0.0,24.56
